,date, t1, t2, win_percentage1,batting_run_rate1, bowling_economy_rate1, batting_average1, bowling_average1, batting_wicket_rate1, bowling_strike_rate1, batting_index1, bowling_index1,win_percentage2,batting_run_rate2, bowling_economy_rate2, batting_average2, bowling_average2, batting_wicket_rate2, bowling_strike_rate2, batting_index2, bowling_index2,win,zero_count
248,2009-03-27, WEST INDIES, ENGLAND,0.2,0.8492352512745812,0.7901662049861495,34.294117647058826,12.402173913043477,0.024763292061179897,0.06371191135734072,29.12377361724005,9.79977869444779,0.0,0.8073089700996677,0.8571428571428571,24.3,16.5,0.03322259136212625,0.05194805194805195,19.617607973421926,14.142857142857142,1,1
250,2009-04-03, WEST INDIES, ENGLAND,0.0,0.7836065573770492,1.1724137931034482,26.555555555555557,68.0,0.02950819672131148,0.017241379310344827,20.809107468123862,79.72413793103449,0.3333333333333333,0.9763779527559056,0.7151095732410612,38.153846153846146,11.481481481481481,0.02559055118110236,0.06228373702422145,37.25257419745609,8.210517322397369,0,2
251,2009-04-03, SOUTH AFRICA, AUSTRALIA,1.0,0.8217821782178217,0.935064935064935,24.9,24.0,0.03300330033003299,0.03896103896103896,20.46237623762376,22.441558441558442,0.6666666666666666,0.8452250274423709,0.8384180790960452,35.0,20.61111111111111,0.024149286498353455,0.04067796610169491,29.582875960482987,17.28072818581293,0,1
252,2009-04-05, SOUTH AFRICA, AUSTRALIA,0.5,0.8756137479541735,0.845703125,31.470588235294123,13.53125,0.02782324058919804,0.0625,27.5560797150284,11.44342041015625,0.75,0.820627802690583,0.8616932103939648,28.59375,20.56,0.028699551569506727,0.041911148365465216,23.464826233183857,17.716412405699913,1,0
253,2009-04-09, SOUTH AFRICA, AUSTRALIA,0.6666666666666666,0.7744186046511627,0.8357988165680473,24.66666666666667,14.86842105263158,0.031395348837209305,0.056213017751479286,19.102325581395352,12.427008720024912,0.6,0.8186082877247851,0.8037447988904299,29.914285714285718,16.557142857142857,0.027365129007036748,0.04854368932038835,24.488082207081426,13.307717455914405,1,0
255,2009-04-17, SOUTH AFRICA, AUSTRALIA,0.8,0.8641304347826086,0.8604282315622522,32.615384615384606,15.069444444444445,0.026494565217391304,0.0570975416336241,28.18394648829431,12.96617543395894,0.0,0.9142857142857144,1.0359477124183007,25.6,26.41666666666667,0.03571428571428571,0.0392156862745098,23.40571428571429,27.366285403050114,0,2
256,2009-04-22, AUSTRALIA, PAKISTAN,0.5,0.9142857142857144,1.0114192495921697,25.6,23.84615384615385,0.03571428571428571,0.04241435562805873,23.40571428571429,24.118459028736357,0.5,0.8771929824561403,0.7056323060573858,31.818181818181817,10.375,0.02756892230576441,0.06801275239107332,27.910685805422645,7.320935175345378,0,1
257,2009-04-24, AUSTRALIA, PAKISTAN,0.3333333333333333,0.851063829787234,0.8978433598183881,22.66666666666667,20.815789473684212,0.037546933667083865,0.043132803632236094,19.29078014184397,18.689318358324872,0.6,0.8334470989761092,0.7050847457627119,31.30769230769231,9.904761904761905,0.026621160409556317,0.0711864406779661,26.093305329482803,6.983696529459242,1,0
259,2009-05-01, AUSTRALIA, PAKISTAN,0.6,0.7839595375722543,0.8085694540428473,23.085106382978722,17.727272727272727,0.03395953757225433,0.04561161022805805,18.097789324806296,14.333731230759563,0.0,0.59375,0.6470588235294118,17.1,14.142857142857142,0.034722222222222224,0.0457516339869281,10.153125,9.151260504201678,1,1
261,2009-05-24, ENGLAND, WEST INDIES,0.5,0.9427312775330396,0.7571701720841301,27.91304347826087,12.375,0.033773861967694566,0.06118546845124283,26.314499138096156,9.36998087954111,0.0,0.8491735537190083,0.9757785467128028,29.357142857142854,12.818181818181818,0.028925619834710745,0.07612456747404844,24.9293093270366,12.507706826045926,1,1
262,2009-05-26, ENGLAND, WEST INDIES,0.6,0.8745910577971646,0.7509850275807722,24.303030303030305,13.236111111111109,0.03598691384950927,0.056737588652482275,21.255212980403822,9.940121267839944,0.0,0.8090523338048091,0.8419047619047619,31.777777777777782,10.523809523809524,0.02545968882602546,0.08,25.70988527424171,8.860045351473921,1,1
263,2009-06-26, WEST INDIES, INDIA,0.0,0.8336633663366336,0.9243697478991596,30.07142857142857,13.75,0.027722772277227727,0.06722689075630252,25.069448373408772,12.710084033613446,0.0,1.070921985815603,0.6563876651982379,75.5,7.45,0.014184397163120569,0.0881057268722467,80.85460992907802,4.890088105726872,0,3
264,2009-06-28, WEST INDIES, INDIA,0.0,0.8926681783824642,0.9577836411609498,34.73529411764706,14.328947368421053,0.02569916855631141,0.06684256816182937,31.007091725579123,13.724031384529926,0.5,1.0561797752808988,0.9037037037037036,39.16666666666666,15.25,0.026966292134831458,0.05925925925925926,41.367041198501866,13.781481481481483,1,1
268,2009-07-28, WEST INDIES, BANGLADESH,0.0,0.9113924050632912,0.8847117794486216,27.0,12.607142857142858,0.033755274261603366,0.07017543859649122,24.60759493670886,11.153687790905837,1.0,0.7348484848484849,0.7961165048543689,19.4,13.666666666666664,0.03787878787878788,0.05825242718446603,14.256060606060606,10.880258899676374,0,2
269,2009-07-30, SRI LANKA, PAKISTAN,0.25,1.0266558966074313,0.8447528187337381,47.074074074074076,12.175,0.02180936995153473,0.06938421509106678,48.32887572548316,10.284865568083262,0.3333333333333333,0.7318501170960188,0.7111356119073869,41.66666666666666,15.357142857142858,0.01756440281030445,0.04630650496141125,30.493754879000782,10.921011182863444,1,0
270,2009-07-31, WEST INDIES, BANGLADESH,0.0,0.9016602809706258,0.8909348441926346,32.09090909090909,14.976190476190474,0.0280970625798212,0.0594900849858357,28.935098107511898,13.34280992850398,1.0,0.8231173380035026,0.8414239482200647,27.64705882352941,17.333333333333332,0.0297723292469352,0.04854368932038835,22.75677346244978,14.584681769147787,0,2
271,2009-08-01, SRI LANKA, PAKISTAN,0.4,0.9740764744005184,0.8199018920812894,41.75,11.7,0.023331173039533373,0.0700770847932726,40.667692806221645,9.592852137351086,0.25,0.7278368794326241,0.7235973597359736,32.84,14.616666666666667,0.022163120567375887,0.049504950495049514,23.902163120567373,10.576581408140814,1,0
274,2009-08-09, SRI LANKA, PAKISTAN,0.5,0.9838449111470112,0.9151873767258384,46.846153846153854,16.571428571428573,0.0210016155088853,0.055226824457593686,46.08935006834846,15.16596224288532,1.0,0.7954545454545454,1.02555910543131,17.5,32.1,0.045454545454545456,0.03194888178913738,13.920454545454545,32.92044728434505,0,1
275,2009-09-04, ENGLAND, AUSTRALIA,1.0,0.43042071197411,0.7790697674418605,13.3,67.0,0.032362459546925564,0.011627906976744186,5.724595469255664,52.19767441860466,0.0,0.8,0.6439267886855241,76.8,14.884615384615385,0.010416666666666666,0.043261231281198013,61.44,9.584602585434533,0,2
276,2009-09-06, ENGLAND, AUSTRALIA,0.5,0.6411092985318108,0.8041237113402062,26.2,21.66666666666667,0.024469820554649267,0.03711340206185567,16.797063621533447,17.422680412371136,0.3333333333333333,0.807061790668348,0.7149171270718232,49.230769230769226,17.972222222222218,0.016393442622950817,0.03977900552486188,39.732272771364826,12.848649478207488,0,1
277,2009-09-08, SRI LANKA, NEW ZEALAND,0.3333333333333333,0.96,0.8474341192787794,42.285714285714285,12.729166666666664,0.022702702702702703,0.06657420249653259,40.59428571428571,10.787130143319464,0.3333333333333333,0.9771084337349396,1.2184724689165187,40.55,28.58333333333333,0.024096385542168683,0.04262877442273535,39.621746987951795,34.82800473653049,1,0
278,2009-09-09, ENGLAND, AUSTRALIA,0.3333333333333333,0.6978260869565217,0.7802340702210663,27.91304347826087,15.789473684210524,0.025,0.0494148244473342,19.47844990548204,12.319485319279993,0.5,0.7892293407613742,0.7392739273927392,36.95652173913044,17.23076923076923,0.02135561745589601,0.0429042904290429,29.16717128900731,12.738258441228735,0,1
279,2009-09-11, INDIA, NEW ZEALAND,0.5,1.039240506329114,0.8577114427860697,45.611111111111114,13.06060606060606,0.022784810126582282,0.06567164179104477,47.40091420534459,11.20223126790291,0.25,0.8840304182509505,1.0427745664739885,31.0,23.73684210526316,0.028517110266159693,0.04393063583815029,27.404942965779465,24.752175235777308,1,0
280,2009-09-12, ENGLAND, AUSTRALIA,0.25,0.7084690553745928,0.7793427230046949,27.1875,18.043478260869566,0.026058631921824102,0.0431924882629108,19.261502442996743,14.062053480302104,0.6,0.786598689002185,0.7394736842105263,40.0,16.057142857142857,0.019664967225054626,0.046052631578947366,31.463947560087398,11.873834586466165,0,1
281,2009-09-12, SRI LANKA, INDIA,0.5,0.8997555012224939,0.7741251325556734,39.42857142857143,10.735294117647056,0.022819885900570498,0.07211028632025451,35.47607404820119,8.310460981847669,0.6,0.9121495327102804,0.8150520416333067,34.857142857142854,13.756756756756756,0.026168224299065426,0.059247397918334666,31.79492656875834,11.21247268084738,1,0
285,2009-09-20, ENGLAND, AUSTRALIA,0.0,0.9548387096774194,0.7341269841269841,37.0,9.25,0.025806451612903226,0.07936507936507936,35.329032258064515,6.790674603174603,1.0,0.8886861313868614,0.9643435980551054,30.4375,16.52777777777778,0.0291970802919708,0.05834683954619125,27.04938412408759,15.938456690077436,1,1
287,2009-09-23, PAKISTAN, WEST INDIES,1.0,0.7419354838709677,0.9693053311793216,16.1,23.07692307692308,0.04608294930875576,0.0420032310177706,11.945161290322584,22.368584565676645,0.0,0.8792626728110599,0.8718967229394241,29.8125,15.678571428571427,0.029493087557603687,0.05561072492552135,26.213018433179727,13.670095048943114,1,1
288,2009-09-24, SOUTH AFRICA, NEW ZEALAND,0.0,1.0357142857142858,0.9035087719298246,39.875,14.714285714285715,0.025974025974025976,0.06140350877192983,41.299107142857146,13.294486215538845,0.2,0.8379629629629629,0.9231441048034934,31.94117647058824,18.224137931034484,0.02623456790123457,0.050655021834061134,26.765522875816988,16.823505496160212,1,1
289,2009-09-25, ENGLAND, SRI LANKA,0.5,0.8013582342954159,0.7154150197628458,26.222222222222218,11.3125,0.03056027164685908,0.06324110671936757,21.013393699302014,8.093132411067193,1.0,0.9035087719298246,1.0357142857142858,29.42857142857143,19.9375,0.030701754385964914,0.05194805194805195,26.58897243107769,20.649553571428573,1,0
290,2009-09-26, AUSTRALIA, WEST INDIES,0.6666666666666666,0.8279301745635909,0.8604910714285714,30.181818181818183,13.767857142857142,0.027431421446384042,0.0625,24.98843799591929,11.847118144132653,0.0,0.85,0.8286885245901642,29.40540540540541,13.302631578947368,0.02890625,0.062295081967213124,24.99459459459459,11.023738136324418,1,1
291,2009-09-26, INDIA, PAKISTAN,1.0,0.9479166666666666,1.015923566878981,27.3,31.9,0.034722222222222224,0.03184713375796178,25.878125,32.40796178343949,1.0,0.7032457496136012,0.9017199017199016,15.166666666666664,20.38888888888889,0.046367851622874816,0.044226044226044224,10.665893869139618,18.385066885066887,0,1
292,2009-09-27, SOUTH AFRICA, ENGLAND,0.5,0.8927973199329984,0.8794178794178794,29.61111111111111,17.625,0.03015075376884422,0.0498960498960499,26.43672064023823,15.499740124740127,0.6666666666666666,0.7676767676767676,0.7296954314720813,24.42857142857143,14.375,0.031425364758698095,0.05076142131979696,18.75324675324675,10.489371827411167,0,1
294,2009-09-29, ENGLAND, NEW ZEALAND,0.75,0.822890559732665,0.8208409506398537,26.621621621621625,16.035714285714285,0.03091060985797828,0.05118829981718465,21.90668111720743,13.162770958474797,1.0,1.0161290322580645,0.9685314685314684,45.0,13.85,0.022580645161290318,0.06993006993006994,45.725806451612904,13.414160839160841,0,1
295,2009-09-30, AUSTRALIA, PAKISTAN,0.75,0.8413978494623656,0.8369747899159664,31.3,13.45945945945946,0.026881720430107527,0.062184873949579826,26.335752688172043,11.265228253463548,1.0,0.7559139784946236,0.9233511586452764,17.575,19.185185185185187,0.04301075268817205,0.0481283422459893,13.285188172043009,17.71466296956493,1,0
297,2009-10-02, AUSTRALIA, ENGLAND,0.8,0.8045007032348804,0.802939211756847,31.777777777777782,13.355555555555556,0.02531645569620253,0.06012024048096193,25.565244569463978,10.723699250352556,0.6,0.7709611451942741,0.8287073750991277,24.063829787234038,15.367647058823529,0.032038173142467624,0.05392545598731166,18.55227777052604,12.735282455567475,1,0
298,2009-10-03, NEW ZEALAND, PAKISTAN,1.0,0.9685534591194968,0.7607913669064749,35.53846153846154,10.575,0.027253668763102725,0.07194244604316546,34.42089985486212,8.04536870503597,0.8,0.7348423605497171,0.8690476190476191,18.9375,18.803030303030305,0.038803556992724336,0.04621848739495799,13.916077202910268,16.340728715728716,1,0
300,2009-10-21, SOUTH AFRICA, WEST INDIES,0.3333333333333333,0.9479512735326688,0.9199491740787802,32.92307692307692,17.238095238095234,0.028792912513842743,0.05336721728081322,31.209472697844788,15.858171476977065,0.0,0.65,0.5758928571428571,43.33333333333334,6.45,0.015,0.08928571428571429,28.16666666666667,3.714508928571429,1,1
301,2009-10-25, INDIA, AUSTRALIA,0.6666666666666666,0.8585365853658536,0.8745294855708908,24.27586206896552,19.36111111111111,0.03536585365853658,0.0451693851944793,20.841715727502105,16.931862540080854,1.0,0.6472491909385113,0.7545787545787546,22.222222222222218,25.75,0.029126213592233014,0.029304029304029307,14.383315354189142,19.43040293040293,0,1
302,2009-10-28, INDIA, AUSTRALIA,0.5,0.8845470692717584,0.8914027149321267,26.91891891891892,18.94230769230769,0.03285968028419183,0.047058823529411764,23.81105083769382,16.885224504002785,1.0,0.7909238249594813,0.8601036269430051,28.705882352941174,20.75,0.02755267423014587,0.04145077720207254,22.704166269425112,17.847150259067355,1,0
303,2009-10-31, INDIA, AUSTRALIA,0.6,0.9368494101318527,0.8831908831908832,30.681818181818183,17.22222222222222,0.03053435114503817,0.05128205128205128,28.744243265409125,15.2105096549541,0.6666666666666666,0.8111353711790393,0.953020134228188,27.51851851851852,22.421052631578952,0.029475982532751088,0.042505592841163314,22.32124373281579,21.36771458848464,1,0
306,2009-11-05, INDIA, AUSTRALIA,0.0,0.8169934640522876,0.7713310580204779,25.0,11.3,0.032679738562091505,0.06825938566552901,20.424836601307188,8.716040955631401,0.6,0.7956204379562044,0.8855622089155023,29.243902439024392,19.573529411764707,0.027206370272063702,0.04524284763805722,23.267046466085095,17.333577942154907,0,2
307,2009-11-06, NEW ZEALAND, PAKISTAN,0.6,0.8703296703296703,0.7180585296216988,33.94285714285714,11.431818181818182,0.02564102564102564,0.06281227694503927,29.54147566718995,8.208714554538965,1.0,0.6234309623430963,0.9318181818181818,14.9,15.944444444444445,0.04184100418410042,0.05844155844155844,9.289121338912134,14.857323232323232,1,0
311,2009-11-27, SOUTH AFRICA, ENGLAND,0.4,0.8395225464190982,0.8570353649360422,28.13333333333333,21.092592592592588,0.02984084880636605,0.04063205417607224,23.618567639257297,18.07709779003985,1.0,0.875,0.8143322475570033,84.0,13.888888888888891,0.010416666666666666,0.058631921824104226,73.5,11.310170104958381,1,0
313,2009-12-15, INDIA, SRI LANKA,0.0,0.8498896247240618,0.8723653395784543,32.083333333333336,15.520833333333336,0.026490066225165563,0.05620608899297424,27.26729212656365,13.539837041373927,0.3333333333333333,0.8743718592964824,0.9195652173913044,33.142857142857146,16.92,0.02638190954773869,0.05434782608695652,28.979181622397707,15.559043478260872,1,1
314,2009-12-18, INDIA, SRI LANKA,0.25,0.9712879409351928,0.9897260273972602,38.19354838709677,18.0625,0.02543068088597211,0.0547945205479452,37.09693296991188,17.876926369863018,0.25,0.9972972972972972,1.0218978102189782,38.17241379310345,19.6875,0.026126126126126126,0.051905920519059214,38.069245107176144,20.118613138686133,0,1
315,2009-12-21, INDIA, SRI LANKA,0.2,0.9750492449113592,0.9945429740791268,39.078947368421055,18.69230769230769,0.02495075508864084,0.05320600272851296,38.103898123509694,18.590303284709837,0.4,1.0007102272727273,1.0156148340923878,39.138888888888886,20.012820512820515,0.02556818181818182,0.05074821080026025,39.16668639520202,20.325317384848944,1,0
317,2010-01-04, BANGLADESH, SRI LANKA,1.0,0.8245412844036697,0.8347826086956521,29.95833333333333,15.36,0.027522935779816515,0.05434782608695652,24.701882645259932,12.822260869565214,0.0,1.0496688741721854,1.0294117647058822,105.66666666666669,26.25,0.009933774834437088,0.0392156862745098,110.9150110375276,27.02205882352941,0,2
318,2010-01-05, INDIA, SRI LANKA,1.0,1.0294117647058822,1.0496688741721854,52.5,52.83333333333334,0.0196078431372549,0.019867549668874173,54.04411764705882,55.4575055187638,0.5,0.9931271477663229,0.9319286871961102,96.33333333333331,22.115384615384613,0.010309278350515464,0.042139384116693684,95.6712485681558,20.60996135145244,0,1
319,2010-01-07, BANGLADESH, INDIA,0.75,0.8275570583262891,0.8575,31.580645161290327,18.375,0.026204564666103127,0.04666666666666667,26.134785809723773,15.7565625,0.5,0.9611650485436892,0.9950248756218906,39.6,37.5,0.02427184466019417,0.026533996683250412,38.0621359223301,37.3134328358209,0,1
320,2010-01-08, BANGLADESH, SRI LANKA,0.6,0.8511348464619493,0.8845897264843229,34.45945945945946,20.71875,0.02469959946595461,0.04269513008672448,29.32964673618879,18.327593395597066,0.6666666666666666,0.9750849377123444,0.9192680301399354,78.27272727272727,19.40909090909091,0.01245753114382786,0.04736275565123789,76.32255739730256,17.84215676680693,0,1
321,2010-01-10, INDIA, SRI LANKA,0.6666666666666666,0.9716466739367504,0.9760348583877996,46.89473684210525,32.0,0.020719738276990186,0.030501089324618737,45.565115077770756,31.233115468409586,0.75,0.9695121951219512,0.8909531502423264,92.75,17.79032258064516,0.010452961672473868,0.05008077544426495,89.92225609756098,15.850343947052998,1,0
323,2010-01-13, INDIA, SRI LANKA,0.8,0.9254445964432284,0.9496151154653604,41.0,30.84090909090909,0.0225718194254446,0.03079076277116865,37.943228454172356,29.286993447420322,0.6,0.9822353811991118,0.8646517739816032,94.78571428571428,16.048780487804876,0.010362694300518135,0.05387647831800263,93.10188220365869,13.876606519021824,0,1
324,2010-01-22, AUSTRALIA, PAKISTAN,1.0,0.6825396825396826,0.576271186440678,43.0,8.5,0.015873015873015872,0.06779661016949153,29.34920634920635,4.898305084745763,0.3333333333333333,0.7123947051744886,0.8909899888765295,19.733333333333334,14.833333333333336,0.036101083032490974,0.06006674082313681,14.057922182109909,13.21635150166852,1,0
325,2010-01-24, AUSTRALIA, PAKISTAN,1.0,0.800718132854578,0.7529610829103215,31.857142857142854,14.833333333333336,0.025134649910233398,0.05076142131979696,25.508591946652988,11.168922729836435,0.25,0.7692990239574091,0.8928571428571429,24.771428571428572,14.527027027027025,0.031055900621118005,0.06146179401993356,19.056635822030675,12.970559845559844,1,0
326,2010-01-26, AUSTRALIA, PAKISTAN,1.0,0.8290697674418605,0.6975609756097559,35.65,11.44,0.02325581395348837,0.06097560975609756,29.556337209302324,7.980097560975609,0.2,0.7330383480825958,0.8905109489051095,22.08888888888889,15.604651162790693,0.033185840707964605,0.057067020570670215,16.192002622091113,13.896112714309965,1,0
328,2010-01-31, AUSTRALIA, PAKISTAN,1.0,0.8668478260869565,0.7164179104477612,37.52941176470589,10.666666666666666,0.02309782608695652,0.06716417910447761,32.53228900255755,7.641791044776117,0.0,0.6147186147186147,0.9111842105263158,14.2,17.3125,0.04329004329004329,0.05263157894736842,8.729004329004328,15.77487664473684,1,1
329,2010-02-05, NEW ZEALAND, BANGLADESH,1.0,0.7403508771929824,0.68,21.1,10.2,0.03508771929824561,0.06666666666666668,15.62140350877193,6.936,0.0,0.8019480519480521,0.9540229885057472,41.16666666666666,31.125,0.01948051948051948,0.03065134099616858,33.013528138528144,29.693965517241374,1,1
331,2010-02-08, NEW ZEALAND, BANGLADESH,1.0,0.9193277310924368,0.6912280701754386,28.78947368421053,9.85,0.031932773109243695,0.07017543859649122,26.46696152145068,6.80859649122807,0.0,0.7560553633217993,1.0245183887915936,27.3125,22.5,0.02768166089965398,0.04553415061295972,20.649762110726645,23.051663747810856,1,1
332,2010-02-09, AUSTRALIA, WEST INDIES,1.0,0.8366013071895425,0.6745283018867925,32.0,7.15,0.026143790849673203,0.09433962264150944,26.77124183006536,4.822877358490566,0.0,0.6546546546546547,0.6582125603864735,27.25,9.732142857142858,0.024024024024024024,0.06763285024154589,17.83933933933934,6.40581866804693,1,1
333,2010-02-11, NEW ZEALAND, BANGLADESH,1.0,0.8111111111111111,0.7771812080536913,27.037037037037038,11.58,0.03,0.06711409395973154,21.93004115226337,8.999758389261745,0.0,0.8260292164674635,0.8767123287671232,29.619047619047624,18.285714285714285,0.027888446215139442,0.04794520547945205,24.4661986972744,16.031311154598825,1,1
334,2010-02-14, AUSTRALIA, WEST INDIES,1.0,0.7731397459165155,0.8328912466843501,23.66666666666667,13.083333333333336,0.032667876588021776,0.0636604774535809,18.297640653357533,10.896993810786915,0.0,0.7304452466907341,0.6663560111835974,33.72222222222222,9.407894736842103,0.021660649819494584,0.07082945013979497,24.632236930070864,6.269007210477265,1,1
335,2010-02-19, AUSTRALIA, WEST INDIES,1.0,0.8792497069167644,0.8583941605839416,30.0,14.7,0.029308323563892142,0.0583941605839416,26.377491207502928,12.61839416058394,0.0,0.7734855136084284,0.7556363636363637,33.884615384615394,11.544444444444444,0.0228270412642669,0.06545454545454546,26.209259134193285,8.72340202020202,1,1
337,2010-02-24, INDIA, SOUTH AFRICA,1.0,0.9551282051282052,0.9769736842105264,33.111111111111114,14.85,0.02884615384615385,0.06578947368421052,31.62535612535613,14.508059210526314,0.0,0.7849056603773585,0.8330019880715706,20.8,17.458333333333332,0.03773584905660377,0.047713717693836984,16.32603773584906,14.542826375082836,1,1
338,2010-02-27, INDIA, SOUTH AFRICA,1.0,1.1310679611650485,0.9511343804537522,58.25,13.625,0.019417475728155338,0.06980802792321117,65.88470873786407,12.959205933682373,0.0,0.8310387984981227,1.0135970333745363,22.13333333333333,27.33333333333333,0.037546933667083865,0.03708281829419036,18.39365874009178,27.704985578904,0,2
339,2010-02-28, BANGLADESH, ENGLAND,0.0,0.8440545808966862,0.8507588532883642,30.92857142857143,16.816666666666666,0.027290448343079917,0.050590219224283306,26.10540239487608,14.306928049465993,0.6666666666666666,0.8378746594005451,0.8637992831541219,38.4375,14.46,0.021798365122615803,0.05973715651135006,32.205807220708444,12.490537634408605,0,2
340,2010-03-02, BANGLADESH, ENGLAND,0.0,0.8376722817764165,0.8456284153005464,28.78947368421053,18.205882352941178,0.02909647779479326,0.046448087431693985,24.11614411219473,15.395411443265832,0.75,0.83399209486166,0.8513876454789615,42.2,13.585714285714285,0.01976284584980237,0.06266786034019696,35.194466403162046,11.566709297864175,0,2
341,2010-03-03, NEW ZEALAND, AUSTRALIA,1.0,0.8024793388429752,0.8084479371316307,26.972222222222218,12.859375,0.029752066115702483,0.06286836935166994,21.64465105601469,10.396135191552062,1.0,0.9274611398963728,0.8638858397365532,35.8,13.116666666666667,0.02590673575129533,0.06586169045005487,33.203108808290146,11.331302597877785,1,0
343,2010-03-06, NEW ZEALAND, AUSTRALIA,1.0,0.8246194573130378,0.8389057750759878,28.318181818181817,13.8,0.029119788219722036,0.06079027355623101,23.351723723001022,11.576899696048631,0.8,0.9306318681318682,0.8762376237623762,35.6578947368421,13.973684210526313,0.0260989010989011,0.0627062706270627,33.18437319259687,12.244267847837415,0,1
345,2010-03-11, NEW ZEALAND, AUSTRALIA,0.0,0.8566433566433567,0.8611111111111112,24.5,31.0,0.03496503496503497,0.027777777777777776,20.98776223776224,26.69444444444445,1.0,0.8611111111111112,0.8566433566433567,62.0,12.25,0.013888888888888888,0.06993006993006994,53.38888888888889,10.49388111888112,0,2
346,2010-03-13, NEW ZEALAND, AUSTRALIA,0.0,0.8625,0.9433962264150944,24.15,28.125,0.03571428571428571,0.03354297693920336,20.829375,26.533018867924532,1.0,0.9433962264150944,0.8625,56.25,12.075,0.016771488469601678,0.07142857142857142,53.066037735849065,10.4146875,1,1
348,2010-05-24, WEST INDIES, SOUTH AFRICA,0.0,0.945945945945946,0.7904411764705882,40.0,10.75,0.02364864864864865,0.07352941176470587,37.837837837837846,8.497242647058822,0.4,0.8599105812220567,1.041222459132907,23.08,30.52083333333333,0.03725782414307005,0.03411513859275053,19.846736214605066,31.77897713811893,0,2
351,2010-05-30, WEST INDIES, SOUTH AFRICA,0.0,0.9084745762711864,0.8126550868486352,36.54545454545455,10.916666666666664,0.02485875706214689,0.07444168734491315,33.20061633281972,8.8714846980976,1.0,0.6738197424892703,0.7887323943661971,15.7,11.2,0.04291845493562232,0.07042253521126761,10.578969957081544,8.83380281690141,0,2
352,2010-06-03, WEST INDIES, SOUTH AFRICA,0.0,0.929471032745592,0.8639639639639639,39.535714285714285,14.530303030303033,0.023509655751469356,0.05945945945945946,36.74730118747751,12.553658203658204,1.0,0.8584729981378026,0.8932203389830509,35.46153846153846,16.46875,0.024208566108007448,0.05423728813559322,30.442773241655928,14.710222457627118,0,2
353,2010-06-05, INDIA, SRI LANKA,0.75,1.0687397708674304,0.9593862815884476,54.41666666666666,16.106060606060606,0.019639934533551555,0.059566787003610115,58.15725586470267,15.451933595886665,0.0,0.9204545454545454,0.8013245033112583,81.0,12.1,0.011363636363636364,0.06622516556291391,74.55681818181817,9.696026490066224,0,2
354,2010-06-15, SRI LANKA, PAKISTAN,0.5,0.9226618705035972,0.8374384236453202,73.28571428571429,13.421052631578947,0.012589928057553957,0.06239737274220032,67.61793422404934,11.23930515945035,0.0,0.6660412757973734,0.8082644628099174,19.722222222222218,13.583333333333336,0.03377110694183865,0.059504132231404966,13.135814050448197,10.978925619834714,1,1
355,2010-06-16, BANGLADESH, INDIA,0.0,0.9281045751633988,0.7734627831715211,56.8,13.277777777777779,0.016339869281045753,0.05825242718446603,52.716339869281036,10.269866954332976,0.6,1.0294310006540222,0.9521428571428572,47.6969696969697,18.013513513513512,0.02158273381294964,0.05285714285714286,49.1007392433161,17.151438223938225,0,2
356,2010-06-18, SRI LANKA, BANGLADESH,0.6666666666666666,0.8758700696055685,0.8168701442841287,47.1875,12.689655172413795,0.018561484918793503,0.06437291897891231,41.330118909512755,10.365800451605496,0.0,0.8574144486692015,0.8140000000000001,30.066666666666666,15.653846153846152,0.028517110266159693,0.052000000000000005,25.779594423320656,12.742230769230769,1,1
358,2010-06-21, BANGLADESH, PAKISTAN,0.0,0.8177150192554558,0.8909541511771994,25.48,21.147058823529417,0.03209242618741977,0.04213135068153656,20.835378690629014,18.84105984401195,0.0,0.7526501766784452,0.8227535037098104,24.34285714285714,13.486486486486484,0.03091872791519435,0.06100577081615829,18.32165572942958,11.096054009491766,0,3
360,2010-06-22, SRI LANKA, INDIA,0.75,0.9127459366980324,0.7989601386481803,53.35,11.82051282051282,0.01710863986313088,0.06759098786828423,48.694995722840034,9.444118561969516,1.0,0.8841059602649006,0.8827361563517915,26.7,19.357142857142858,0.03311258278145696,0.04560260586319218,23.605629139072853,17.08724988366682,1,0
361,2010-06-24, SRI LANKA, INDIA,0.8,0.8941836019621584,0.8198263386396527,42.53333333333333,13.488095238095234,0.021023125437981783,0.06078147612156296,38.032609203457135,11.057895734270554,0.5,0.9018867924528302,0.8495575221238938,36.769230769230774,14.117647058823529,0.024528301886792454,0.06017699115044248,33.16168359941945,11.993753253513795,0,1
362,2010-06-24, ENGLAND, AUSTRALIA,1.0,0.8754098360655738,0.9537366548042704,38.142857142857146,22.33333333333333,0.022950819672131147,0.04270462633451957,33.390632318501176,21.30011862396204,0.5,0.8739172281039461,0.8419711129991504,37.833333333333336,13.763888888888891,0.02309913378248316,0.06117247238742566,33.06320179659929,11.588796846974418,1,0
363,2010-06-27, ENGLAND, AUSTRALIA,1.0,0.8322368421052632,0.9108734402852049,36.142857142857146,21.291666666666668,0.023026315789473683,0.0427807486631016,30.079417293233085,19.39401366607249,0.4,0.8726307808946171,0.8310810810810809,38.36666666666667,14.30232558139535,0.022744503411675512,0.05810810810810811,33.479934293656804,11.886392206159648,1,0
